eventID,time,location,description,arrest, source
21333,4/14/2014 0:00,"(41.744843305, -87.738510686)",FIRST DEGREE MURDER,FALSE,Official
21334,4/19/2014 0:05,"(41.873930827, -87.756099937)",FIRST DEGREE MURDER,TRUE,Official
21335,4/19/2014 2:31,"(41.889415007, -87.667097663)",FIRST DEGREE MURDER,TRUE,Official
21336,4/19/2014 10:04,"(41.872840521, -87.699720091)",FIRST DEGREE MURDER,TRUE,Official
21337,4/19/2014 10:38,"(41.745924358, -87.550357793)",FIRST DEGREE MURDER,TRUE,Official
21338,4/19/2014 10:38,"(41.745924358, -87.550357793)",FIRST DEGREE MURDER,TRUE,Official
21339,4/20/2014 5:08,"(41.795592805, -87.772154601)",FIRST DEGREE MURDER,TRUE,Official
2134,4/30/2003 6:35,"(41.892563186, -87.707686182)",FIRST DEGREE MURDER,TRUE,Official
21340,4/20/2014 13:01,"(41.8417588, -87.706173906)",FIRST DEGREE MURDER,FALSE,Official
21341,4/20/2014 13:01,"(41.8417588, -87.706173906)",FIRST DEGREE MURDER,FALSE,Official
21343,4/23/2014 6:18,"(41.752395462, -87.601571604)",FIRST DEGREE MURDER,FALSE,Official
21344,4/24/2014 20:31,"(41.859830057, -87.712795927)",FIRST DEGREE MURDER,FALSE,Official
21345,4/24/2014 18:50,"(41.743298619, -87.647936448)",FIRST DEGREE MURDER,FALSE,Official
21346,4/26/2014 0:32,"(41.6830758, -87.656033118)",FIRST DEGREE MURDER,FALSE,Official
21347,4/26/2014 1:17,"(41.795252963, -87.673123557)",FIRST DEGREE MURDER,TRUE,Official
21348,4/26/2014 2:35,"(41.909386659, -87.764939346)",FIRST DEGREE MURDER,TRUE,Official
21349,4/27/2014 0:47,"(41.924613111, -87.716309891)",FIRST DEGREE MURDER,FALSE,Official
2135,5/1/2003 4:20,"(41.841873794, -87.724485623)",FIRST DEGREE MURDER,FALSE,Official
21350,4/26/2014 2:23,"(41.879841697, -87.764852399)",FIRST DEGREE MURDER,TRUE,Official
21351,4/27/2014 5:24,"(41.844198084, -87.728621744)",FIRST DEGREE MURDER,TRUE,Official
21352,4/28/2014 2:51,"(41.884656631, -87.727575684)",FIRST DEGREE MURDER,TRUE,Official
21353,4/28/2014 17:10,"(41.794262145, -87.648721271)",FIRST DEGREE MURDER,TRUE,Official
21354,4/30/2014 19:36,"(41.769102111, -87.689477091)",FIRST DEGREE MURDER,TRUE,Official
21355,5/1/2014 2:22,"(41.748439023, -87.605160178)",FIRST DEGREE MURDER,FALSE,Official
21357,4/19/2014 8:49,"(41.93079368, -87.722060506)",FIRST DEGREE MURDER,TRUE,Official
21358,5/4/2014 3:15,"(41.888245213, -87.752908173)",FIRST DEGREE MURDER,TRUE,Official
21359,5/4/2014 11:36,"(41.725977352, -87.642120096)",FIRST DEGREE MURDER,FALSE,Official
2136,5/2/2003 1:29,"(41.680462979, -87.637167565)",FIRST DEGREE MURDER,TRUE,Official
21360,5/4/2014 7:15,"(41.747674145, -87.600965608)",FIRST DEGREE MURDER,FALSE,Official
21361,5/5/2014 20:12,"(41.787520638, -87.649845373)",FIRST DEGREE MURDER,TRUE,Official
21362,4/29/2014 8:48,"(41.986704244, -87.672532131)",FIRST DEGREE MURDER,TRUE,Official
21363,5/6/2014 21:58,"(41.750472394, -87.634297122)",FIRST DEGREE MURDER,FALSE,Official
21364,5/6/2014 16:29,"(41.860345472, -87.715246819)",FIRST DEGREE MURDER,FALSE,Official
21366,5/3/2014 7:10,"(41.833177595, -87.671471689)",FIRST DEGREE MURDER,TRUE,Official
21367,5/9/2014 12:20,"(41.72551515, -87.584981718)",FIRST DEGREE MURDER,FALSE,Official
21368,5/9/2014 20:38,"(41.686470228, -87.64949182)",FIRST DEGREE MURDER,TRUE,Official
21369,5/10/2014 3:24,"(41.840514398, -87.728454587)",FIRST DEGREE MURDER,FALSE,Official
2137,5/4/2003 0:25,"(41.76502562, -87.655861035)",FIRST DEGREE MURDER,FALSE,Official
21370,5/10/2014 14:15,"(41.877934028, -87.729291563)",FIRST DEGREE MURDER,TRUE,Official
21371,5/11/2014 16:30,"(41.683408048, -87.630469356)",FIRST DEGREE MURDER,TRUE,Official
21375,5/14/2014 0:42,"(41.904263075, -87.691985404)",FIRST DEGREE MURDER,TRUE,Official
21377,5/16/2014 5:12,"(41.910436323, -87.75422815)",FIRST DEGREE MURDER,FALSE,Official
21378,5/17/2014 16:26,"(41.884916598, -87.76334948)",FIRST DEGREE MURDER,FALSE,Official
21379,5/17/2014 23:55,"(41.880905236, -87.71216242)",FIRST DEGREE MURDER,FALSE,Official
2138,5/4/2003 3:15,"(41.725364578, -87.596075811)",FIRST DEGREE MURDER,FALSE,Official
21380,5/18/2014 18:11,"(41.81035919, -87.606583156)",FIRST DEGREE MURDER,TRUE,Official
21381,5/19/2014 17:04,"(41.7401952, -87.702132305)",FIRST DEGREE MURDER,TRUE,Official
21382,5/19/2014 22:43,"(41.868418485, -87.687218504)",FIRST DEGREE MURDER,FALSE,Official
21383,5/20/2014 3:45,"(41.870739112, -87.723675732)",FIRST DEGREE MURDER,FALSE,Official
21384,5/18/2014 20:29,"(41.941040735, -87.788590101)",FIRST DEGREE MURDER,TRUE,Official
21385,5/21/2014 17:42,"(41.894427099, -87.723608442)",FIRST DEGREE MURDER,TRUE,Official
21386,5/22/2014 1:54,"(41.904284061, -87.721479559)",FIRST DEGREE MURDER,FALSE,Official
21387,5/22/2014 21:47,"(41.699132882, -87.618426688)",FIRST DEGREE MURDER,FALSE,Official
2139,5/7/2003 2:50,"(41.766249991, -87.575527839)",FIRST DEGREE MURDER,TRUE,Official
21390,5/22/2014 22:42,"(41.77667032, -87.69577323)",FIRST DEGREE MURDER,FALSE,Official
21391,5/23/2014 0:27,"(41.823156373, -87.621587057)",FIRST DEGREE MURDER,TRUE,Official
21392,4/6/2014 19:35,"(41.763778582, -87.658934803)",FIRST DEGREE MURDER,TRUE,Official
21393,5/24/2014 16:44,"(41.768402925, -87.643255778)",FIRST DEGREE MURDER,TRUE,Official
21394,5/24/2014 20:06,"(41.964466449, -87.653469117)",FIRST DEGREE MURDER,FALSE,Official
21395,5/25/2014 20:01,"(41.88358253, -87.709430008)",FIRST DEGREE MURDER,TRUE,Official
21396,5/26/2014 0:57,"(41.901269153, -87.762164527)",FIRST DEGREE MURDER,FALSE,Official
21397,5/26/2014 15:18,"(41.887237261, -87.75601322)",FIRST DEGREE MURDER,TRUE,Official
2140,5/6/2003 6:53,"(41.776151397, -87.641651267)",FIRST DEGREE MURDER,TRUE,Official
21400,5/26/2014 7:18,"(41.870140733, -87.697338234)",FIRST DEGREE MURDER,FALSE,Official
21401,5/27/2014 23:02,"(41.748316128, -87.681095074)",FIRST DEGREE MURDER,TRUE,Official
21403,5/29/2014 13:03,"(41.760830032, -87.564379543)",FIRST DEGREE MURDER,FALSE,Official
21404,5/29/2014 18:09,"(41.78966516, -87.629148488)",FIRST DEGREE MURDER,TRUE,Official
21405,5/29/2014 18:12,"(41.750807192, -87.606434385)",FIRST DEGREE MURDER,TRUE,Official
21406,5/30/2014 18:28,"(41.816981297, -87.633570654)",FIRST DEGREE MURDER,FALSE,Official
21407,5/29/2014 9:30,"(41.860304719, -87.718903489)",FIRST DEGREE MURDER,FALSE,Official
21408,9/6/2010 7:00,"(41.823529117, -87.612707977)",FIRST DEGREE MURDER,TRUE,Official
21409,5/31/2014 15:19,"(41.736625423, -87.60656135)",FIRST DEGREE MURDER,FALSE,Official
2141,5/7/2003 12:53,"(41.80955005, -87.643137128)",FIRST DEGREE MURDER,TRUE,Official
21411,6/1/2014 1:35,"(41.744536265, -87.560568865)",FIRST DEGREE MURDER,TRUE,Official
21412,6/1/2014 1:19,"(41.889750677, -87.750518341)",FIRST DEGREE MURDER,FALSE,Official
21413,6/1/2014 21:32,"(41.719644819, -87.567863355)",FIRST DEGREE MURDER,FALSE,Official
21414,6/1/2014 22:21,"(41.780279562, -87.695862137)",FIRST DEGREE MURDER,FALSE,Official
21415,6/2/2014 21:55,"(41.835615824, -87.650137516)",FIRST DEGREE MURDER,FALSE,Official
21416,6/3/2014 13:29,"(41.867099694, -87.723574471)",FIRST DEGREE MURDER,TRUE,Official
21417,6/4/2014 16:58,"(41.88309122, -87.748522394)",FIRST DEGREE MURDER,TRUE,Official
21418,6/5/2014 19:04,"(41.766457683, -87.649299205)",FIRST DEGREE MURDER,FALSE,Official
21419,6/6/2014 14:26,"(42.01943247, -87.678460592)",FIRST DEGREE MURDER,FALSE,Official
2142,5/7/2003 19:38,"(41.768339212, -87.589509897)",FIRST DEGREE MURDER,TRUE,Official
21420,6/6/2014 23:25,"(41.882534927, -87.730628991)",FIRST DEGREE MURDER,TRUE,Official
21423,6/7/2014 1:50,"(41.792248931, -87.624022984)",FIRST DEGREE MURDER,FALSE,Official
21424,6/7/2014 21:25,"(41.876891751, -87.741517829)",FIRST DEGREE MURDER,FALSE,Official
21425,6/9/2014 8:55,"(41.748757987, -87.71078117)",FIRST DEGREE MURDER,TRUE,Official
21426,6/9/2014 8:55,"(41.748757987, -87.71078117)",FIRST DEGREE MURDER,TRUE,Official
21427,6/9/2014 23:29,"(41.760884597, -87.628063106)",FIRST DEGREE MURDER,FALSE,Official
21428,6/23/2013 21:30,"(41.874093029, -87.705923992)",FIRST DEGREE MURDER,TRUE,Official
21429,6/10/2014 18:37,"(41.763601163, -87.630254612)",FIRST DEGREE MURDER,FALSE,Official
2143,5/8/2003 0:18,"(42.009517386, -87.674084319)",FIRST DEGREE MURDER,TRUE,Official
21430,6/12/2014 21:43,"(41.898436079, -87.76973442)",FIRST DEGREE MURDER,FALSE,Official
21431,10/10/2011 22:00,"(41.699243666, -87.657134133)",FIRST DEGREE MURDER,FALSE,Official
21432,6/14/2014 0:22,"(41.86422646, -87.71535996)",FIRST DEGREE MURDER,FALSE,Official
21433,6/15/2014 0:04,"(41.870974016, -87.704137066)",FIRST DEGREE MURDER,FALSE,Official
21434,6/15/2014 22:02,"(41.703858046, -87.647604759)",FIRST DEGREE MURDER,TRUE,Official
21435,6/17/2014 16:48,"(41.881854367, -87.724388981)",FIRST DEGREE MURDER,FALSE,Official
21436,6/19/2014 16:52,"(41.764507679, -87.694801338)",FIRST DEGREE MURDER,TRUE,Official
21437,6/21/2014 17:55,"(41.689727166, -87.669993233)",FIRST DEGREE MURDER,FALSE,Official
21438,6/21/2014 22:35,"(41.696192402, -87.626199887)",FIRST DEGREE MURDER,FALSE,Official
21439,6/22/2014 3:05,"(41.762878839, -87.629712688)",FIRST DEGREE MURDER,FALSE,Official
2144,5/8/2003 5:15,"(41.904791152, -87.692689106)",FIRST DEGREE MURDER,FALSE,Official
21440,6/22/2014 0:57,"(41.691518331, -87.638721608)",FIRST DEGREE MURDER,FALSE,Official
21441,6/22/2014 19:21,"(41.793074427, -87.582065779)",FIRST DEGREE MURDER,TRUE,Official
21442,6/23/2014 5:13,"(41.9105227, -87.747452808)",FIRST DEGREE MURDER,TRUE,Official
21443,6/17/2014 0:00,"(41.718823567, -87.643141787)",FIRST DEGREE MURDER,TRUE,Official
21444,6/25/2014 23:07,"(41.775546462, -87.648322769)",FIRST DEGREE MURDER,TRUE,Official
21445,6/26/2014 0:14,"(41.894004398, -87.653691681)",FIRST DEGREE MURDER,FALSE,Official
21446,6/26/2014 15:52,"(41.883563352, -87.75396043)",FIRST DEGREE MURDER,TRUE,Official
21447,6/27/2014 23:16,"(41.783548308, -87.698392698)",FIRST DEGREE MURDER,TRUE,Official
21448,6/27/2014 21:42,"(41.768534413, -87.665505285)",FIRST DEGREE MURDER,TRUE,Official
21449,6/28/2014 9:56,"(41.895444998, -87.717909324)",FIRST DEGREE MURDER,FALSE,Official
2145,5/10/2003 1:00,"(41.775623038, -87.625196061)",FIRST DEGREE MURDER,FALSE,Official
21450,6/30/2014 23:08,"(41.803123746, -87.609382682)",FIRST DEGREE MURDER,FALSE,Official
21451,7/2/2014 2:35,"(41.764086755, -87.672295869)",FIRST DEGREE MURDER,FALSE,Official
21452,7/2/2014 18:52,"(41.903852765, -87.731258743)",FIRST DEGREE MURDER,FALSE,Official
21453,7/2/2014 6:26,"(41.902799847, -87.709823354)",FIRST DEGREE MURDER,TRUE,Official
21454,7/3/2014 16:17,"(41.879808008, -87.721966478)",FIRST DEGREE MURDER,FALSE,Official
21455,7/4/2014 3:02,"(41.779306305, -87.674629028)",FIRST DEGREE MURDER,TRUE,Official
21457,7/5/2014 11:38,"(41.736511877, -87.550025137)",FIRST DEGREE MURDER,FALSE,Official
21458,7/5/2014 20:09,"(41.775142665, -87.675012581)",FIRST DEGREE MURDER,FALSE,Official
21459,7/6/2014 0:07,"(41.704232533, -87.635504986)",FIRST DEGREE MURDER,FALSE,Official
2146,5/10/2003 22:04,"(41.920994989, -87.77561715)",FIRST DEGREE MURDER,TRUE,Official
21460,7/6/2014 1:05,"(41.962084512, -87.662337129)",FIRST DEGREE MURDER,FALSE,Official
21461,7/6/2014 0:47,"(41.779306305, -87.674629028)",FIRST DEGREE MURDER,TRUE,Official
21462,7/6/2014 18:11,"(41.887282776, -87.756879522)",FIRST DEGREE MURDER,TRUE,Official
21463,7/6/2014 21:54,"(41.683391179, -87.631750847)",FIRST DEGREE MURDER,FALSE,Official
21465,7/7/2014 3:33,"(41.742254382, -87.544217187)",FIRST DEGREE MURDER,FALSE,Official
21466,7/7/2014 1:15,"(41.694634809, -87.654615685)",FIRST DEGREE MURDER,FALSE,Official
21467,7/7/2014 20:27,"(41.748298358, -87.551190118)",FIRST DEGREE MURDER,TRUE,Official
21468,7/7/2014 5:54,"(41.718455708, -87.646786617)",FIRST DEGREE MURDER,FALSE,Official
21469,7/7/2014 20:11,"(41.768394087, -87.677830867)",FIRST DEGREE MURDER,TRUE,Official
2147,5/11/2003 0:44,"(41.853685389, -87.670981337)",FIRST DEGREE MURDER,FALSE,Official
21470,7/8/2014 22:07,"(41.726059747, -87.634869538)",FIRST DEGREE MURDER,FALSE,Official
21471,7/8/2014 22:11,"(41.897694011, -87.721266986)",FIRST DEGREE MURDER,TRUE,Official
21472,7/7/2014 12:37,"(41.848289029, -87.693532101)",FIRST DEGREE MURDER,FALSE,Official
21473,4/28/2014 4:31,"(41.925162419, -87.667277075)",FIRST DEGREE MURDER,TRUE,Official
21474,7/11/2014 20:13,"(41.877557254, -87.755806595)",FIRST DEGREE MURDER,TRUE,Official
21475,7/12/2014 1:48,"(41.780461082, -87.688556867)",FIRST DEGREE MURDER,TRUE,Official
21476,7/12/2014 15:58,"(41.998140264, -87.665114952)",FIRST DEGREE MURDER,TRUE,Official
21477,7/14/2014 0:43,"(41.763108538, -87.662610896)",FIRST DEGREE MURDER,FALSE,Official
21478,7/14/2014 15:30,"(41.932194873, -87.738041085)",FIRST DEGREE MURDER,FALSE,Official
21479,7/19/2014 3:55,"(41.88185403, -87.755117926)",FIRST DEGREE MURDER,FALSE,Official
2148,5/11/2003 2:18,"(41.919605467, -87.705279945)",FIRST DEGREE MURDER,TRUE,Official
21480,7/19/2014 7:33,"(41.876200229, -87.723686253)",FIRST DEGREE MURDER,TRUE,Official
21481,7/13/2014 16:00,"(41.769636341, -87.661520147)",FIRST DEGREE MURDER,FALSE,Official
21482,7/19/2014 20:21,"(41.89722235, -87.772378689)",FIRST DEGREE MURDER,FALSE,Official
21483,7/20/2014 2:35,"(41.812213795, -87.704136552)",FIRST DEGREE MURDER,FALSE,Official
21484,7/19/2014 19:10,"(41.81652679, -87.623898223)",FIRST DEGREE MURDER,TRUE,Official
21485,7/21/2014 22:24,"(41.977000263, -87.656432402)",FIRST DEGREE MURDER,FALSE,Official
21486,7/22/2014 10:16,"(41.779983133, -87.695854073)",FIRST DEGREE MURDER,TRUE,Official
21487,7/23/2014 21:40,"(41.770962966, -87.684637876)",FIRST DEGREE MURDER,TRUE,Official
21488,7/24/2014 3:53,"(41.682334926, -87.620651734)",FIRST DEGREE MURDER,FALSE,Official
21489,7/25/2014 17:56,"(41.871706, -87.696041325)",FIRST DEGREE MURDER,TRUE,Official
2149,5/12/2003 12:53,"(41.888620109, -87.720997371)",FIRST DEGREE MURDER,TRUE,Official
21490,7/29/2014 22:33,"(41.878180416, -87.686356407)",FIRST DEGREE MURDER,FALSE,Official
21491,7/31/2014 9:23,"(41.903522908, -87.730108383)",FIRST DEGREE MURDER,TRUE,Official
21492,8/1/2014 3:40,"(41.772483306, -87.574021091)",FIRST DEGREE MURDER,TRUE,Official
21493,8/2/2014 0:18,"(41.848289173, -87.693557792)",FIRST DEGREE MURDER,TRUE,Official
21494,8/2/2014 3:30,"(41.909907002, -87.724577987)",FIRST DEGREE MURDER,FALSE,Official
21495,8/3/2014 4:15,"(41.89846405, -87.637243822)",FIRST DEGREE MURDER,TRUE,Official
21496,8/3/2014 21:53,"(41.689406123, -87.651247404)",FIRST DEGREE MURDER,FALSE,Official
21497,8/3/2014 19:57,"(41.877041862, -87.729237541)",FIRST DEGREE MURDER,FALSE,Official
21498,8/3/2014 9:08,"(41.762304545, -87.655611091)",FIRST DEGREE MURDER,FALSE,Official
21499,8/4/2014 16:34,"(41.793228985, -87.643913662)",FIRST DEGREE MURDER,FALSE,Official
2150,5/13/2003 2:15,"(41.885012481, -87.749118161)",FIRST DEGREE MURDER,TRUE,Official
21500,8/4/2014 21:03,"(41.755085775, -87.675701358)",FIRST DEGREE MURDER,FALSE,Official
21501,8/4/2014 7:24,"(41.760093469, -87.702501792)",FIRST DEGREE MURDER,FALSE,Official
21502,8/5/2014 16:30,"(41.762519013, -87.64919809)",FIRST DEGREE MURDER,FALSE,Official
21503,8/6/2014 7:50,"(41.795151159, -87.662185234)",FIRST DEGREE MURDER,FALSE,Official
21504,8/10/2014 22:20,"(41.786178724, -87.661952483)",FIRST DEGREE MURDER,FALSE,Official
21505,8/11/2014 19:49,"(41.764190758, -87.645599166)",FIRST DEGREE MURDER,TRUE,Official
21506,8/12/2014 2:46,"(41.682742024, -87.632405868)",FIRST DEGREE MURDER,FALSE,Official
21507,8/13/2014 0:05,"(41.726623452, -87.59852684)",FIRST DEGREE MURDER,FALSE,Official
21508,8/14/2014 22:42,"(41.757865688, -87.556553285)",FIRST DEGREE MURDER,FALSE,Official
21509,8/15/2014 23:55,"(41.830597117, -87.621754145)",FIRST DEGREE MURDER,TRUE,Official
2151,5/13/2003 4:50,"(41.742545214, -87.664451864)",FIRST DEGREE MURDER,FALSE,Official
21510,8/16/2014 0:46,"(41.761829562, -87.662118399)",FIRST DEGREE MURDER,FALSE,Official
21511,8/17/2014 0:40,"(41.923272622, -87.724289273)",FIRST DEGREE MURDER,FALSE,Official
21512,8/17/2014 0:40,"(41.923272622, -87.724289273)",FIRST DEGREE MURDER,FALSE,Official
21513,8/17/2014 1:57,"(41.897746689, -87.728620041)",FIRST DEGREE MURDER,TRUE,Official
21514,8/17/2014 22:26,"(41.705206991, -87.634187073)",FIRST DEGREE MURDER,TRUE,Official
21516,8/19/2014 0:14,"(41.870605139, -87.715551862)",FIRST DEGREE MURDER,FALSE,Official
21517,8/19/2014 4:34,"(41.751389636, -87.671953404)",FIRST DEGREE MURDER,FALSE,Official
21518,8/19/2014 23:19,"(41.71461219, -87.562183708)",FIRST DEGREE MURDER,FALSE,Official
21519,8/19/2014 23:50,"(41.837206494, -87.649507769)",FIRST DEGREE MURDER,TRUE,Official
2152,5/14/2003 17:00,"(41.847505056, -87.705126824)",FIRST DEGREE MURDER,FALSE,Official
21520,8/20/2014 16:03,"(41.766003567, -87.594148163)",FIRST DEGREE MURDER,TRUE,Official
21521,8/21/2014 0:32,"(41.652268611, -87.617232658)",FIRST DEGREE MURDER,FALSE,Official
21522,8/22/2014 1:00,"(41.762006276, -87.672243916)",FIRST DEGREE MURDER,FALSE,Official
21523,8/24/2014 2:15,"(41.904107218, -87.751879223)",FIRST DEGREE MURDER,FALSE,Official
21524,8/24/2014 3:29,"(41.802480829, -87.646348842)",FIRST DEGREE MURDER,FALSE,Official
21525,8/24/2014 3:43,"(41.742546673, -87.643807518)",FIRST DEGREE MURDER,FALSE,Official
21526,8/24/2014 6:24,"(41.852469289, -87.699109998)",FIRST DEGREE MURDER,FALSE,Official
21527,8/24/2014 15:56,"(41.90110671, -87.753298626)",FIRST DEGREE MURDER,TRUE,Official
21528,8/25/2014 8:57,"(41.802219063, -87.673316122)",FIRST DEGREE MURDER,FALSE,Official
21529,8/25/2014 1:09,"(41.74950263, -87.601087746)",FIRST DEGREE MURDER,TRUE,Official
2153,5/16/2003 4:10,"(36.619446395, -91.686565684)",FIRST DEGREE MURDER,TRUE,Official
21530,8/26/2014 1:23,"(41.771874483, -87.638705836)",FIRST DEGREE MURDER,TRUE,Official
21531,8/27/2014 5:30,"(41.789919019, -87.665690403)",FIRST DEGREE MURDER,FALSE,Official
21532,8/27/2014 12:40,"(41.967215704, -87.720664469)",FIRST DEGREE MURDER,TRUE,Official
21533,8/27/2014 23:45,"(41.856394683, -87.69435799)",FIRST DEGREE MURDER,FALSE,Official
21534,8/29/2014 23:52,"(41.794886668, -87.674330165)",FIRST DEGREE MURDER,FALSE,Official
21535,8/30/2014 5:41,"(41.694691709, -87.652172851)",FIRST DEGREE MURDER,FALSE,Official
21536,8/30/2014 23:48,"(41.916100506, -87.720407749)",FIRST DEGREE MURDER,FALSE,Official
21537,8/31/2014 5:34,"(41.844206297, -87.728096851)",FIRST DEGREE MURDER,TRUE,Official
21538,8/31/2014 22:20,"(42.017114262, -87.68436864)",FIRST DEGREE MURDER,FALSE,Official
2154,5/15/2003 6:50,"(41.659147837, -87.604436014)",FIRST DEGREE MURDER,TRUE,Official
21540,9/2/2014 15:15,"(41.845066011, -87.731898303)",FIRST DEGREE MURDER,TRUE,Official
21541,9/4/2014 21:29,"(41.737733086, -87.601210469)",FIRST DEGREE MURDER,TRUE,Official
21542,9/5/2014 17:11,"(41.779714092, -87.739889736)",FIRST DEGREE MURDER,TRUE,Official
21543,9/5/2014 0:00,"(41.987226288, -87.785228185)",FIRST DEGREE MURDER,TRUE,Official
21545,9/4/2014 13:55,"(41.722098789, -87.56588914)",FIRST DEGREE MURDER,TRUE,Official
21546,9/6/2014 4:11,"(41.896159917, -87.661841274)",FIRST DEGREE MURDER,FALSE,Official
21547,9/6/2014 4:30,"(41.859853548, -87.717670703)",FIRST DEGREE MURDER,FALSE,Official
21548,9/6/2014 21:51,"(41.761988574, -87.673460993)",FIRST DEGREE MURDER,FALSE,Official
21549,9/6/2014 22:35,"(41.812546022, -87.60826416)",FIRST DEGREE MURDER,FALSE,Official
2155,5/16/2003 9:01,"(41.780336696, -87.671509382)",FIRST DEGREE MURDER,TRUE,Official
21550,9/8/2014 21:56,"(41.795211551, -87.662188272)",FIRST DEGREE MURDER,FALSE,Official
21551,9/8/2014 6:34,"(41.90131451, -87.725041634)",FIRST DEGREE MURDER,FALSE,Official
21552,9/10/2014 1:26,"(41.94784951, -87.755543856)",FIRST DEGREE MURDER,TRUE,Official
21553,9/10/2014 11:24,"(41.725622159, -87.597300063)",FIRST DEGREE MURDER,TRUE,Official
21554,9/11/2014 12:49,"(42.022526099, -87.672400555)",FIRST DEGREE MURDER,FALSE,Official
21555,9/7/2014 11:25,"(41.910250378, -87.693843208)",FIRST DEGREE MURDER,TRUE,Official
21556,9/8/2014 7:33,"(41.717545998, -87.616457178)",FIRST DEGREE MURDER,TRUE,Official
21557,9/13/2014 15:44,"(41.823176544, -87.619972548)",FIRST DEGREE MURDER,FALSE,Official
21558,9/14/2014 15:50,"(41.858811175, -87.729122824)",FIRST DEGREE MURDER,TRUE,Official
21559,9/14/2014 17:20,"(41.870761846, -87.696017659)",FIRST DEGREE MURDER,TRUE,Official
2156,5/13/2003 18:55,"(41.879172555, -87.710952739)",FIRST DEGREE MURDER,FALSE,Official
21560,9/15/2014 12:06,"(41.963997616, -87.660997047)",FIRST DEGREE MURDER,FALSE,Official
21561,9/17/2014 17:09,"(41.783290326, -87.651463256)",FIRST DEGREE MURDER,FALSE,Official
21562,9/17/2014 23:42,"(41.927828776, -87.752501722)",FIRST DEGREE MURDER,FALSE,Official
21563,9/18/2014 21:52,"(41.905903568, -87.640858621)",FIRST DEGREE MURDER,TRUE,Official
21564,9/18/2014 21:41,"(41.653886078, -87.602142471)",FIRST DEGREE MURDER,FALSE,Official
21565,9/19/2014 21:07,"(41.753644669, -87.642897137)",FIRST DEGREE MURDER,FALSE,Official
21566,9/20/2014 4:55,"(41.877074789, -87.726633839)",FIRST DEGREE MURDER,TRUE,Official
21567,9/20/2014 18:26,"(41.783099375, -87.665203839)",FIRST DEGREE MURDER,FALSE,Official
21568,9/20/2014 19:37,"(41.889868096, -87.725007009)",FIRST DEGREE MURDER,FALSE,Official
21569,9/22/2014 21:35,"(41.751049878, -87.707317845)",FIRST DEGREE MURDER,FALSE,Official
2157,5/16/2003 10:45,"(41.897198354, -87.699207567)",FIRST DEGREE MURDER,TRUE,Official
21570,9/22/2014 21:09,"(41.754331455, -87.634390852)",FIRST DEGREE MURDER,TRUE,Official
21571,9/26/2014 15:00,"(41.786637777, -87.673450294)",FIRST DEGREE MURDER,FALSE,Official
21572,9/26/2014 22:41,"(41.789901003, -87.652335605)",FIRST DEGREE MURDER,FALSE,Official
21573,9/27/2014 6:59,"(41.811215583, -87.668689938)",FIRST DEGREE MURDER,FALSE,Official
21574,9/27/2014 16:19,"(41.776024095, -87.597314305)",FIRST DEGREE MURDER,TRUE,Official
21575,9/28/2014 8:53,"(41.942435275, -87.810533039)",FIRST DEGREE MURDER,TRUE,Official
21576,9/28/2014 8:53,"(41.942435275, -87.810533039)",FIRST DEGREE MURDER,TRUE,Official
21577,9/28/2014 20:36,"(41.773674212, -87.689984935)",FIRST DEGREE MURDER,FALSE,Official
21578,9/28/2014 23:42,"(41.74042153, -87.553916542)",FIRST DEGREE MURDER,TRUE,Official
21579,9/23/2014 10:24,"(41.745019172, -87.603791701)",FIRST DEGREE MURDER,TRUE,Official
2158,5/16/2003 18:59,"(41.932076251, -87.700468225)",FIRST DEGREE MURDER,FALSE,Official
21580,9/29/2014 23:20,"(41.869501863, -87.719630494)",FIRST DEGREE MURDER,FALSE,Official
21581,9/30/2014 17:45,"(41.763823915, -87.561085218)",FIRST DEGREE MURDER,TRUE,Official
21582,9/30/2014 4:17,"(41.892225567, -87.719879463)",FIRST DEGREE MURDER,FALSE,Official
21583,10/2/2014 4:00,"(41.753414348, -87.57669034)",FIRST DEGREE MURDER,FALSE,Official
21584,12/18/2013 13:30,"(41.744965129, -87.608695245)",FIRST DEGREE MURDER,FALSE,Official
21585,10/3/2014 21:50,"(41.702027818, -87.563981957)",FIRST DEGREE MURDER,TRUE,Official
21586,10/4/2014 3:35,"(41.87512892, -87.736547773)",FIRST DEGREE MURDER,FALSE,Official
21587,10/6/2014 17:25,"(41.814712519, -87.623848547)",FIRST DEGREE MURDER,TRUE,Official
21588,9/4/2014 0:00,"(41.89570181, -87.76785585)",FIRST DEGREE MURDER,FALSE,Official
21589,9/28/2014 17:50,"(41.739817594, -87.604913162)",FIRST DEGREE MURDER,TRUE,Official
2159,5/17/2003 2:20,"(41.798791345, -87.625810234)",FIRST DEGREE MURDER,FALSE,Official
21590,10/8/2014 23:02,"(41.871366222, -87.722909752)",FIRST DEGREE MURDER,FALSE,Official
21591,10/6/2014 15:00,"(41.796409218, -87.690216023)",FIRST DEGREE MURDER,FALSE,Official
21593,10/8/2014 14:39,"(41.699584978, -87.628081503)",FIRST DEGREE MURDER,TRUE,Official
21594,10/9/2014 4:05,"(41.801442754, -87.5847444)",FIRST DEGREE MURDER,TRUE,Official
21595,10/11/2014 0:20,"(41.733473126, -87.649634636)",FIRST DEGREE MURDER,FALSE,Official
